ns1:Ejercicio;ns1:DepartamentoCodigo;ns1:SeccionalPolicialCodigo;ns1:AreaSupervision;ns1:AreaEnumeracion;ns1:ActividadCodigo;ns1:GiroCodigo;ns1:NaturalezaJuridicaCodigo;ns1:EstratoCodigo;ns1:EspecieCodigo;ns1:TipoProduccionCodigo;ns1:Litros;ns1:CantidadTenedoresPorProduccionLeche
2021;11;3;1102;1102005;-;02;5;2;11;2;100000;1
2021;11;3;1102;1102005;-;02;5;2;11;4;300;1
2021;11;3;1102;1102005;-;02;5;2;11;5;8000;1
2021;11;4;0;0;-;18;5;1;11;2;27500;1
2021;11;4;0;0;-;63;11;1;11;1;100;1
2021;11;4;1103;1103004;-;02;5;4;11;2;100000;1
2021;11;4;1103;1103005;-;02;12;5;11;2;2045183;1
2021;11;4;1103;1103005;-;02;12;5;11;5;48000;1
2021;11;4;1104;1104005;-;02;2;7;11;2;1847036;1
2021;11;4;1104;1104005;-;02;2;7;11;4;4560;1
2021;11;4;1104;1104005;-;02;2;7;11;5;165040;1
2021;11;4;1104;1104005;-;02;5;5;11;2;1162485;1
2021;11;4;1104;1104005;-;02;5;5;11;4;300;1
2021;11;4;1104;1104005;-;02;5;5;11;5;24280;1
2021;11;4;1104;1104005;-;02;11;3;11;2;97026;1
2021;11;4;1104;1104005;-;02;11;3;11;5;2600;1
2021;11;4;1104;1104006;-;02;5;2;11;2;52500;1
2021;11;4;1104;1104006;-;02;5;2;11;4;280;1
2021;11;4;1104;1104006;-;02;5;2;11;5;6000;1
2021;11;4;1104;1104006;-;02;5;4;11;2;748235;1
2021;11;4;1104;1104006;-;02;5;4;11;4;1650;1
2021;11;4;1104;1104006;-;02;5;4;11;5;3000;1
2021;11;4;1104;1104006;-;02;5;5;11;2;883262;1
2021;11;4;1104;1104006;-;02;5;5;11;4;1200;1
2021;11;4;1104;1104006;-;02;5;5;11;5;18000;1
2021;11;4;1104;1104006;-;02;8;7;11;2;2564093;1
2021;11;4;1104;1104006;-;02;8;7;11;4;25201;1
2021;11;4;1104;1104006;-;02;8;7;11;5;49960;1
2021;11;4;1104;1104006;-;02;12;5;11;2;1131000;1
2021;11;4;1104;1104006;-;02;12;5;11;4;1000;1
2021;11;4;1104;1104006;-;02;12;5;11;5;18000;1
2021;11;4;1105;1105001;-;01;1;7;11;1;824741;1
2021;11;4;1105;1105001;-;01;1;7;11;5;21630;1
2021;11;4;1105;1105001;-;02;1;3;11;4;960;1
2021;11;4;1105;1105001;-;02;1;3;11;5;1440;1
2021;11;4;1105;1105001;-;02;5;2;11;1;90000;1
2021;11;4;1105;1105001;-;02;5;2;11;4;3500;1
2021;11;4;1105;1105001;-;02;5;2;11;5;1500;1
2021;11;4;1105;1105001;-;02;5;3;11;1;420000;1
2021;11;4;1105;1105001;-;02;5;3;11;2;70000;1
2021;11;4;1105;1105001;-;02;5;3;11;4;765;2
2021;11;4;1105;1105001;-;02;5;3;11;5;15500;2
2021;11;4;1105;1105001;-;02;5;4;11;1;1440667;3
2021;11;4;1105;1105001;-;02;5;4;11;2;154204;1
2021;11;4;1105;1105001;-;02;5;4;11;4;6700;4
2021;11;4;1105;1105001;-;02;5;4;11;5;52550;4
2021;11;4;1105;1105001;-;02;11;4;11;2;530000;1
2021;11;4;1105;1105001;-;02;11;4;11;4;1000;1
2021;11;4;1105;1105001;-;02;11;4;11;5;22500;1
2021;11;4;1105;1105001;-;02;12;5;11;2;77970;1
2021;11;4;1105;1105002;-;02;5;2;11;1;54000;1
2021;11;4;1105;1105002;-;02;5;2;11;4;720;1
2021;11;4;1105;1105002;-;02;5;2;11;5;3500;1
2021;11;4;1105;1105002;-;02;5;3;11;1;40000;1
2021;11;4;1105;1105002;-;02;5;3;11;2;146000;1
2021;11;4;1105;1105002;-;02;5;3;11;4;365;1
2021;11;4;1105;1105002;-;02;5;3;11;5;15800;2
2021;11;4;1105;1105002;-;02;5;4;11;2;130000;1
2021;11;4;1105;1105002;-;02;5;4;11;4;350;1
2021;11;4;1105;1105002;-;02;5;4;11;5;50;1
2021;11;4;1105;1105002;-;02;8;2;11;2;11100;1
2021;11;4;1105;1105002;-;02;8;2;11;4;730;1
2021;11;4;1105;1105002;-;02;8;2;11;5;800;1
2021;11;4;1105;1105002;-;02;8;3;11;1;458474;1
2021;11;4;1105;1105002;-;02;8;3;11;4;730;1
2021;11;4;1105;1105002;-;02;8;3;11;5;16000;1
2021;11;4;1105;1105002;-;02;11;2;11;1;146160;1
2021;11;4;1105;1105002;-;02;11;2;11;2;116532;1
2021;11;4;1105;1105002;-;02;11;2;11;4;1460;2
2021;11;4;1105;1105002;-;02;11;2;11;5;4500;1
2021;11;4;1105;1105002;-;02;11;3;11;1;395000;1
2021;11;4;1105;1105002;-;02;11;3;11;4;1825;1
2021;11;4;1105;1105002;-;02;11;3;11;5;15500;1
2021;11;4;1105;1105002;-;02;14;3;11;1;300000;1
2021;11;4;1105;1105002;-;02;14;3;11;4;500;1
2021;11;4;1105;1105002;-;02;14;3;11;5;5000;1
2021;11;4;1105;1105002;-;02;14;4;11;2;358747;1
2021;11;4;1105;1105002;-;02;14;4;11;4;650;1
2021;11;4;1105;1105002;-;02;14;4;11;5;16800;1
2021;11;5;1102;1102002;-;02;5;5;11;2;820000;1
2021;11;5;1102;1102002;-;02;5;5;11;4;1100;1
2021;11;5;1102;1102002;-;02;5;5;11;5;18000;1
2021;11;5;1103;1103004;-;01;5;3;11;2;90000;1
2021;11;5;1103;1103004;-;01;5;3;11;4;365;1
2021;11;5;1104;1104001;-;02;5;4;11;2;1442128;1
2021;11;5;1104;1104001;-;02;5;4;11;4;2500;1
2021;11;5;1104;1104001;-;02;5;4;11;5;60000;1
2021;11;5;1104;1104001;-;02;8;7;11;1;748252;1
2021;11;5;1104;1104001;-;02;8;7;11;4;2800;1
2021;11;5;1104;1104001;-;02;8;7;11;5;30000;1
2021;11;5;1104;1104002;-;02;5;3;11;2;78000;1
2021;11;5;1104;1104002;-;02;5;3;11;4;1;1
2021;11;5;1104;1104002;-;02;5;3;11;5;12000;1
2021;11;5;1104;1104002;-;02;5;4;11;1;436747;1
2021;11;5;1104;1104002;-;02;5;4;11;2;298930;1
2021;11;5;1104;1104002;-;02;5;4;11;4;1735;3
2021;11;5;1104;1104002;-;02;5;4;11;5;93200;3
2021;11;5;1104;1104002;-;02;5;5;11;2;999966;1
2021;11;5;1104;1104002;-;02;5;5;11;4;2000;1
2021;11;5;1104;1104002;-;02;5;5;11;5;29000;1
2021;11;5;1104;1104002;-;02;11;4;11;1;461032;2
2021;11;5;1104;1104002;-;02;11;4;11;2;455966;1
2021;11;5;1104;1104002;-;02;11;4;11;4;1800;2
2021;11;5;1104;1104002;-;02;11;4;11;5;20500;2
2021;11;5;1104;1104002;-;02;11;6;11;2;3810901;1
2021;11;5;1104;1104002;-;02;11;6;11;4;7300;1
2021;11;5;1104;1104002;-;02;11;6;11;5;218700;1
2021;11;5;1104;1104002;-;02;12;5;11;2;1139100;1
2021;11;5;1104;1104002;-;02;12;5;11;5;16000;1
2021;11;5;1105;1105001;-;02;5;3;11;1;390000;1
2021;11;5;1105;1105001;-;02;5;3;11;4;1800;1
2021;11;5;1105;1105001;-;02;5;3;11;5;2500;1
2021;11;5;1105;1105002;-;02;5;4;11;2;833389;2
2021;11;5;1105;1105002;-;02;5;4;11;4;3400;2
2021;11;5;1105;1105002;-;02;5;4;11;5;26000;1
2021;11;5;1105;1105002;-;02;11;3;11;2;255668;1
2021;11;5;1105;1105002;-;02;11;3;11;4;1800;1
2021;11;5;1105;1105002;-;02;11;3;11;5;10000;1
2021;11;5;1105;1105002;-;02;13;5;11;2;834715;1
2021;11;5;1105;1105002;-;02;13;5;11;4;2200;1
2021;11;5;1105;1105002;-;02;13;5;11;5;31000;1
2021;11;6;0;0;-;-;5;1;11;3;146000;1
2021;11;6;0;0;-;-;5;1;11;4;365;1
2021;11;6;0;0;-;-;5;1;11;5;7300;1
2021;11;6;1101;1101004;-;01;5;2;11;3;52000;1
2021;11;6;1101;1101004;-;01;5;2;11;4;350;1
2021;11;6;1101;1101004;-;01;5;2;11;5;2000;1
2021;11;6;1101;1101004;-;01;5;5;4;3;97700;1
2021;11;6;1101;1101004;-;01;5;5;4;4;730;1
2021;11;6;1101;1101004;-;01;5;5;4;5;1460;1
2021;11;6;1101;1101004;-;01;5;5;11;3;162700;2
2021;11;6;1101;1101004;-;01;5;5;11;4;1465;2
2021;11;6;1101;1101004;-;01;5;5;11;5;3200;1
2021;11;6;1101;1101004;-;01;8;6;11;2;1848889;1
2021;11;6;1101;1101004;-;01;8;6;11;4;3600;1
2021;11;6;1101;1101004;-;01;8;6;11;5;59520;1
2021;11;6;1101;1101004;-;01;11;4;11;2;201000;1
2021;11;6;1101;1101004;-;01;11;4;11;4;1100;1
2021;11;6;1101;1101004;-;01;11;4;11;5;14300;1
2021;11;6;1101;1101004;-;02;5;3;11;3;285000;1
2021;11;6;1101;1101004;-;02;5;3;11;4;3000;1
2021;11;6;1101;1101004;-;02;5;3;11;5;7000;1
2021;11;6;1101;1101004;-;02;5;4;11;2;162534;1
2021;11;6;1101;1101004;-;02;5;4;11;4;600;1
2021;11;6;1101;1101004;-;02;5;4;11;5;10000;1
2021;11;6;1101;1101004;-;02;5;5;11;2;115200;1
2021;11;6;1101;1101004;-;02;5;5;11;4;365;1
2021;11;6;1101;1101004;-;02;5;5;11;5;10800;1
2021;11;6;1101;1101005;-;01;2;9;11;2;4445319;1
2021;11;6;1101;1101005;-;01;2;9;11;4;9125;1
2021;11;6;1101;1101005;-;01;2;9;11;5;164975;1
2021;11;6;1101;1101005;-;02;5;3;11;2;40000;1
2021;11;6;1101;1101005;-;02;5;3;11;4;800;1
2021;11;6;1101;1101005;-;02;5;4;11;2;187813;1
2021;11;6;1101;1101005;-;02;5;4;11;4;2190;1
2021;11;6;1101;1101005;-;02;5;4;11;5;14600;1
2021;11;6;1101;1101005;-;02;5;5;11;2;400000;1
2021;11;6;1101;1101005;-;02;5;5;11;4;1500;1
2021;11;6;1101;1101005;-;02;5;5;11;5;30000;1
2021;11;6;1101;1101005;-;02;11;5;11;1;984751;1
2021;11;6;1101;1101005;-;02;11;5;11;4;700;1
2021;11;6;1101;1101005;-;02;11;5;11;5;10080;1
2021;11;6;1101;1101005;-;03;11;5;11;3;131035;1
2021;11;6;1101;1101005;-;03;11;5;11;4;365;1
2021;11;6;1101;1101005;-;03;11;5;11;5;7300;1
2021;11;6;1101;1101006;-;01;5;5;11;2;120300;1
2021;11;6;1101;1101006;-;01;5;5;11;4;1000;1
2021;11;6;1101;1101006;-;01;5;5;11;5;9500;1
2021;11;6;1101;1101006;-;01;8;5;11;2;109800;1
2021;11;6;1101;1101006;-;01;8;5;11;4;1000;1
2021;11;6;1101;1101006;-;01;8;5;11;5;10000;1
2021;11;6;1101;1101006;-;01;11;5;11;1;26300;1
2021;11;6;1101;1101006;-;01;11;5;11;3;7800;1
2021;11;6;1101;1101006;-;01;11;5;11;4;1200;1
2021;11;6;1101;1101006;-;01;11;5;11;5;4500;1
2021;11;6;1101;1101006;-;02;5;4;11;2;523149;2
2021;11;6;1101;1101006;-;02;5;4;11;4;3000;2
2021;11;6;1101;1101006;-;02;5;4;11;5;88000;2
2021;11;6;1101;1101006;-;02;5;5;11;2;183384;1
2021;11;6;1101;1101006;-;02;5;5;11;4;1250;1
2021;11;6;1101;1101006;-;02;5;5;11;5;35000;1
2021;11;6;1101;1101006;-;02;5;6;11;2;670000;1
2021;11;6;1101;1101006;-;02;5;6;11;4;900;1
2021;11;6;1101;1101006;-;02;5;6;11;5;17500;1
2021;11;6;1101;1101006;-;02;8;4;11;1;180000;1
2021;11;6;1101;1101006;-;02;8;4;11;4;480;1
2021;11;6;1101;1101006;-;02;8;4;11;5;14400;1
2021;11;6;1101;1101006;-;18;5;1;11;3;14000;1
2021;11;6;1101;1101006;-;18;5;1;11;4;1000;1
2021;11;6;1101;1101006;-;18;5;1;11;5;800;1
2021;11;6;1102;1102001;-;01;5;5;11;3;50000;1
2021;11;6;1102;1102001;-;01;5;5;11;4;1000;1
2021;11;6;1102;1102001;-;01;5;5;11;5;3000;1
2021;11;6;1102;1102002;-;02;5;4;11;2;341136;1
2021;11;6;1102;1102002;-;02;5;4;11;4;2400;1
2021;11;6;1102;1102002;-;02;5;4;11;5;30000;1
2021;11;6;1103;1103003;-;02;5;4;11;2;21600;1
2021;11;6;1103;1103003;-;02;5;4;11;4;720;1
2021;11;6;1103;1103003;-;02;5;4;11;5;14400;1
2021;11;7;1101;1101001;-;01;9;7;11;2;900000;1
2021;11;7;1101;1101001;-;01;9;7;11;4;3600;1
2021;11;7;1101;1101001;-;01;9;7;11;5;57000;1
2021;11;7;1101;1101001;-;02;5;4;11;2;191960;2
2021;11;7;1101;1101001;-;02;5;4;11;4;3100;2
2021;11;7;1101;1101001;-;02;5;4;11;5;10000;1
2021;11;7;1101;1101001;-;02;14;5;11;2;426858;1
2021;11;7;1101;1101001;-;02;14;5;11;4;4015;1
2021;11;7;1101;1101001;-;02;14;5;11;5;36000;1
2021;11;7;1101;1101002;-;01;5;3;11;2;312187;1
2021;11;7;1101;1101002;-;01;5;3;11;5;900;1
2021;11;7;1101;1101002;-;01;5;5;11;2;167000;1
2021;11;7;1101;1101002;-;01;5;5;11;4;1500;1
2021;11;7;1101;1101002;-;01;11;3;11;1;23725;1
2021;11;7;1101;1101002;-;01;11;3;11;2;21000;1
2021;11;7;1101;1101002;-;01;11;3;11;4;730;1
2021;11;7;1101;1101002;-;02;5;3;11;2;244092;2
2021;11;7;1101;1101002;-;02;5;3;11;4;1565;2
2021;11;7;1101;1101002;-;02;5;3;11;5;13825;2
2021;11;7;1101;1101002;-;02;5;4;11;2;49500;1
2021;11;7;1101;1101002;-;02;5;4;11;4;800;1
2021;11;7;1101;1101002;-;02;5;4;11;5;1500;1
2021;11;7;1101;1101002;-;02;11;5;11;2;162000;1
2021;11;7;1101;1101002;-;02;11;5;11;4;800;1
2021;11;7;1101;1101002;-;02;11;5;11;5;36000;1
2021;11;7;1101;1101002;-;16;5;5;11;1;21000;1
2021;11;7;1101;1101002;-;16;5;5;11;2;270000;1
2021;11;7;1101;1101002;-;16;5;5;11;4;1500;1
2021;11;7;1101;1101002;-;16;5;5;11;5;15000;1
2021;11;8;1101;1101002;-;02;14;5;11;2;2404005;1
2021;11;8;1101;1101002;-;02;14;5;11;4;2200;1
2021;11;8;1101;1101002;-;02;14;5;11;5;21000;1
2021;11;8;1102;1102007;-;16;5;6;11;2;60000;1
2021;11;9;1102;1102007;-;02;13;6;11;2;1166412;1
2021;11;9;1102;1102007;-;02;13;6;11;4;2000;1
2021;11;9;1102;1102007;-;02;13;6;11;5;7300;1
2021;11;10;1103;1103003;-;02;5;3;11;1;24200;1
2021;11;10;1103;1103003;-;02;5;3;11;4;600;1
2021;11;10;1103;1103003;-;02;5;3;11;5;4600;1
2021;11;11;1102;1102008;-;01;5;5;11;3;30820;3
2021;11;11;1102;1102008;-;01;5;5;11;4;21840;3
2021;11;11;1102;1102008;-;01;5;5;11;5;50;1
2021;11;12;1105;1105002;-;01;5;2;11;2;148230;1
2021;11;12;1105;1105002;-;01;5;2;11;4;1100;1
2021;11;12;1105;1105002;-;01;5;2;11;5;4350;1
2021;11;12;1105;1105002;-;01;5;3;11;2;161000;1
2021;11;12;1105;1105002;-;01;5;3;11;4;2100;1
2021;11;12;1105;1105002;-;01;5;3;11;5;17100;1
2021;11;12;1105;1105002;-;02;5;4;11;2;110000;1
2021;11;12;1105;1105002;-;02;5;4;11;5;730;1
2021;11;12;1105;1105002;-;02;5;5;11;2;224350;1
2021;11;12;1105;1105002;-;02;5;5;11;4;1420;1
2021;11;12;1105;1105002;-;02;5;5;11;5;25520;1
2021;11;12;1105;1105002;-;02;5;6;11;2;1162485;1
2021;11;12;1105;1105002;-;02;5;6;11;4;250;1
2021;11;12;1105;1105002;-;02;5;6;11;5;24000;1
2021;11;12;1105;1105002;-;02;11;2;11;1;73000;1
2021;11;12;1105;1105002;-;02;11;2;11;2;198000;1
2021;11;12;1105;1105002;-;02;11;2;11;4;1805;2
2021;11;12;1105;1105002;-;02;11;2;11;5;41000;2
2021;11;12;1105;1105002;-;02;11;3;11;2;127317;1
2021;11;12;1105;1105002;-;02;11;3;11;4;1825;1
2021;11;12;1105;1105002;-;02;11;3;11;5;7250;1
2021;12;2;0;0;-;63;11;1;11;3;99000;1
2021;12;2;0;0;-;63;11;1;11;4;700;1
2021;12;2;0;0;-;63;11;1;11;5;9900;1
2021;12;3;0;0;-;63;5;1;11;3;8100;1
2021;12;3;0;0;-;63;5;1;11;4;540;1
2021;12;3;0;0;-;63;5;1;11;5;1080;1
2021;12;3;1201;1201005;-;02;5;4;11;1;180000;1
2021;12;3;1201;1201005;-;02;5;4;11;2;90000;1
2021;12;3;1201;1201005;-;02;5;4;11;4;700;1
2021;12;3;1201;1201005;-;02;5;4;11;5;87000;1
2021;12;3;1203;1203003;-;02;5;3;11;2;65000;1
2021;12;3;1203;1203003;-;02;5;3;11;4;600;1
2021;12;3;1203;1203003;-;02;5;3;11;5;1400;1
2021;12;3;1203;1203003;-;02;5;5;11;2;600000;1
2021;12;3;1203;1203003;-;02;5;5;11;4;5500;1
2021;12;3;1203;1203003;-;02;5;5;11;5;25000;1
2021;12;3;1203;1203004;-;01;8;4;11;2;299094;1
2021;12;3;1203;1203004;-;01;8;4;11;4;1080;1
2021;12;3;1203;1203004;-;01;8;4;11;5;21600;1
2021;12;3;1203;1203004;-;01;11;4;11;3;106500;1
2021;12;3;1203;1203004;-;01;11;4;11;4;3200;1
2021;12;3;1203;1203004;-;01;11;4;11;5;10500;1
2021;12;3;1203;1203004;-;02;5;3;11;2;48000;1
2021;12;3;1203;1203004;-;02;5;3;11;3;73000;1
2021;12;3;1203;1203004;-;02;5;3;11;4;1730;2
2021;12;3;1203;1203004;-;02;5;3;11;5;9080;2
2021;12;3;1203;1203004;-;02;5;4;11;2;488880;2
2021;12;3;1203;1203004;-;02;5;4;11;4;2200;2
2021;12;3;1203;1203004;-;02;5;4;11;5;40140;2
2021;12;3;1203;1203004;-;02;5;5;11;2;107000;1
2021;12;3;1203;1203004;-;02;5;5;11;4;1825;1
2021;12;3;1203;1203004;-;02;5;5;11;5;11700;1
2021;12;3;1203;1203004;-;02;11;3;11;2;30000;1
2021;12;3;1203;1203004;-;02;11;3;11;4;700;1
2021;12;3;1203;1203004;-;02;11;3;11;5;5000;1
2021;12;3;1203;1203004;-;02;11;7;11;2;3136750;1
2021;12;3;1203;1203004;-;02;11;7;11;4;21900;1
2021;12;3;1203;1203004;-;02;11;7;11;5;212750;1
2021;12;3;1203;1203004;-;02;12;5;11;2;1149716;1
2021;12;3;1203;1203004;-;02;12;5;11;4;6000;1
2021;12;3;1203;1203004;-;02;12;5;11;5;30000;1
2021;12;3;1203;1203005;-;02;1;5;11;2;164920;1
2021;12;3;1203;1203005;-;02;1;5;11;4;2116;1
2021;12;3;1203;1203005;-;02;1;5;11;5;11896;1
2021;12;3;1203;1203005;-;02;5;2;11;1;73000;1
2021;12;3;1203;1203005;-;02;5;2;11;2;54810;1
2021;12;3;1203;1203005;-;02;5;2;11;4;1460;2
2021;12;3;1203;1203005;-;02;5;2;11;5;5600;2
2021;12;3;1203;1203005;-;02;5;3;11;1;43600;2
2021;12;3;1203;1203005;-;02;5;3;11;2;1215548;9
2021;12;3;1203;1203005;-;02;5;3;11;3;153200;2
2021;12;3;1203;1203005;-;02;5;3;11;4;11800;9
2021;12;3;1203;1203005;-;02;5;3;11;5;63860;9
2021;12;3;1203;1203005;-;02;5;4;11;1;53170;1
2021;12;3;1203;1203005;-;02;5;4;11;2;1108179;5
2021;12;3;1203;1203005;-;02;5;4;11;4;10030;5
2021;12;3;1203;1203005;-;02;5;4;11;5;112830;5
2021;12;3;1203;1203005;-;02;8;2;11;1;73000;1
2021;12;3;1203;1203005;-;02;8;2;11;2;94500;1
2021;12;3;1203;1203005;-;02;8;2;11;4;1835;2
2021;12;3;1203;1203005;-;02;8;2;11;5;23200;2
2021;12;3;1203;1203005;-;02;8;3;11;1;320987;1
2021;12;3;1203;1203005;-;02;8;3;11;2;270750;2
2021;12;3;1203;1203005;-;02;8;3;11;4;2360;2
2021;12;3;1203;1203005;-;02;8;3;11;5;22000;3
2021;12;3;1203;1203005;-;02;8;4;11;2;1099047;2
2021;12;3;1203;1203005;-;02;8;4;11;4;2730;2
2021;12;3;1203;1203005;-;02;8;4;11;5;25120;2
2021;12;3;1203;1203005;-;02;8;5;11;2;1901231;1
2021;12;3;1203;1203005;-;02;8;5;11;4;4015;1
2021;12;3;1203;1203005;-;02;8;5;11;5;26085;1
2021;12;3;1203;1203005;-;02;11;3;11;2;280000;1
2021;12;3;1203;1203005;-;02;11;3;11;3;75400;1
2021;12;3;1203;1203005;-;02;11;3;11;4;1650;2
2021;12;3;1203;1203005;-;02;11;3;11;5;20450;2
2021;12;3;1203;1203005;-;02;11;4;11;2;3880927;2
2021;12;3;1203;1203005;-;02;11;4;11;4;6500;2
2021;12;3;1203;1203005;-;02;11;4;11;5;65500;2
2021;12;3;1203;1203005;-;02;12;4;11;2;584965;1
2021;12;3;1203;1203005;-;02;12;4;11;4;3440;1
2021;12;3;1203;1203005;-;02;12;4;11;5;22320;1
2021;12;3;1203;1203005;-;16;5;3;11;2;162000;1
2021;12;3;1203;1203005;-;16;5;3;11;4;1300;1
2021;12;3;1203;1203005;-;16;5;3;11;5;4600;1
2021;12;4;0;0;-;63;5;1;11;3;58520;1
2021;12;4;0;0;-;63;5;1;11;4;700;1
2021;12;4;0;0;-;63;5;1;11;5;5850;1
2021;12;4;1203;1203001;-;01;5;2;11;1;14600;1
2021;12;4;1203;1203003;-;02;14;7;11;2;4308900;1
2021;12;4;1203;1203003;-;02;14;7;11;4;3500;1
2021;12;4;1203;1203003;-;02;14;7;11;5;75000;1
2021;12;4;1203;1203004;-;02;11;7;11;2;3239456;1
2021;12;4;1203;1203004;-;02;11;7;11;4;5000;1
2021;12;4;1203;1203004;-;02;11;7;11;5;170000;1
2021;12;5;1201;1201001;-;01;11;3;11;4;2;1
2021;12;5;1201;1201001;-;01;11;3;11;5;38;1
2021;12;5;1201;1201001;-;02;5;2;11;2;542731;3
2021;12;5;1201;1201001;-;02;5;2;11;4;1970;2
2021;12;5;1201;1201001;-;02;5;2;11;5;25200;2
2021;12;5;1201;1201001;-;02;5;3;11;2;901671;2
2021;12;5;1201;1201001;-;02;5;3;11;4;820;2
2021;12;5;1201;1201001;-;02;5;3;11;5;21800;2
2021;12;5;1201;1201001;-;02;5;4;11;2;354000;1
2021;12;5;1201;1201001;-;02;5;4;11;4;500;1
2021;12;5;1201;1201001;-;02;5;4;11;5;6000;1
2021;12;5;1201;1201001;-;02;8;4;11;2;320896;1
2021;12;5;1201;1201001;-;02;8;4;11;4;500;1
2021;12;5;1201;1201001;-;02;8;4;11;5;3000;1
2021;12;5;1201;1201001;-;02;11;3;11;2;188219;1
2021;12;5;1201;1201001;-;02;11;3;11;3;51100;1
2021;12;5;1201;1201001;-;02;11;3;11;4;1300;2
2021;12;5;1201;1201001;-;02;11;3;11;5;8300;2
2021;12;5;1201;1201002;-;01;5;4;11;1;241791;2
2021;12;5;1201;1201002;-;01;5;4;11;2;27958;1
2021;12;5;1201;1201002;-;01;5;4;11;4;2500;2
2021;12;5;1201;1201002;-;01;5;4;11;5;5400;2
2021;12;5;1201;1201002;-;01;11;6;11;2;2064677;1
2021;12;5;1201;1201002;-;01;11;6;11;4;2000;1
2021;12;5;1201;1201002;-;01;11;6;11;5;17000;1
2021;12;5;1201;1201002;-;02;2;6;11;2;1386926;1
2021;12;5;1201;1201002;-;02;2;6;11;4;2300;1
2021;12;5;1201;1201002;-;02;2;6;11;5;33500;1
2021;12;5;1201;1201002;-;02;5;3;11;2;267232;1
2021;12;5;1201;1201002;-;02;5;3;11;4;1095;1
2021;12;5;1201;1201002;-;02;5;3;11;5;23220;1
2021;12;5;1201;1201002;-;02;5;4;11;2;1604805;4
2021;12;5;1201;1201002;-;02;5;4;11;4;4500;3
2021;12;5;1201;1201002;-;02;5;4;11;5;62500;3
2021;12;5;1201;1201002;-;02;5;5;11;1;1952851;1
2021;12;5;1201;1201002;-;02;5;5;11;2;1801859;1
2021;12;5;1201;1201002;-;02;5;5;11;4;4920;2
2021;12;5;1201;1201002;-;02;5;5;11;5;92450;2
2021;12;5;1201;1201002;-;63;5;1;11;2;305500;1
2021;12;5;1201;1201002;-;63;5;1;11;4;250;1
2021;12;5;1201;1201002;-;63;5;1;11;5;9000;1
2021;12;5;1201;1201002;-;63;11;1;11;3;144000;1
2021;12;5;1201;1201002;-;63;11;1;11;4;700;1
2021;12;5;1201;1201002;-;63;11;1;11;5;14400;1
2021;12;5;1201;1201003;-;01;2;8;11;2;2691347;1
2021;12;5;1201;1201003;-;01;2;8;11;4;7620;1
2021;12;5;1201;1201003;-;01;2;8;11;5;127190;1
2021;12;5;1201;1201003;-;02;5;4;11;2;3330069;2
2021;12;5;1201;1201003;-;02;5;4;11;4;9535;2
2021;12;5;1201;1201003;-;02;5;4;11;5;116740;2
2021;12;5;1201;1201003;-;02;5;5;11;1;1145766;1
2021;12;5;1201;1201003;-;02;5;5;11;2;2339697;2
2021;12;5;1201;1201003;-;02;5;5;11;4;8480;3
2021;12;5;1201;1201003;-;02;5;5;11;5;146900;3
2021;12;5;1201;1201003;-;02;9;6;11;2;4299011;1
2021;12;5;1201;1201003;-;02;9;6;11;4;3550;1
2021;12;5;1201;1201003;-;02;9;6;11;5;269004;1
2021;12;5;1201;1201003;-;02;11;4;11;2;587566;1
2021;12;5;1201;1201003;-;02;11;4;11;4;1000;1
2021;12;5;1201;1201003;-;02;11;4;11;5;18000;1
2021;12;5;1201;1201003;-;02;12;2;11;2;1051475;1
2021;12;5;1201;1201003;-;02;12;2;11;4;1800;1
2021;12;5;1201;1201003;-;18;5;1;11;2;126000;1
2021;12;5;1201;1201003;-;18;5;1;11;4;720;1
2021;12;5;1201;1201003;-;18;5;1;11;5;43200;1
2021;12;5;1203;1203003;-;02;5;3;11;1;84000;1
2021;12;5;1203;1203003;-;02;5;3;11;5;120;1
2021;12;6;1201;1201004;-;02;5;4;11;1;300000;1
2021;12;6;1201;1201004;-;02;5;4;11;4;1200;1
2021;12;6;1201;1201004;-;02;5;4;11;5;12000;1
2021;12;6;1201;1201004;-;02;8;3;11;2;616860;1
2021;12;6;1201;1201004;-;02;8;3;11;4;1300;1
2021;12;6;1201;1201004;-;02;8;3;11;5;5500;1
2021;12;6;1201;1201004;-;03;3;4;11;2;205821;1
2021;12;6;1201;1201004;-;03;3;4;11;4;700;1
2021;12;6;1201;1201004;-;03;3;4;11;5;8000;1
2021;12;6;1201;1201005;-;01;5;3;11;1;330900;1
2021;12;6;1201;1201005;-;01;5;3;11;4;2000;1
2021;12;6;1201;1201005;-;01;5;3;11;5;10000;1
2021;12;6;1201;1201005;-;01;14;7;11;1;2342536;1
2021;12;6;1201;1201005;-;01;14;7;11;4;7447;1
2021;12;6;1201;1201005;-;01;14;7;11;5;86217;1
2021;12;6;1201;1201005;-;02;3;7;11;2;3966822;1
2021;12;6;1201;1201005;-;02;3;7;11;4;1800;1
2021;12;6;1201;1201005;-;02;3;7;11;5;114630;1
2021;12;6;1202;1202004;-;01;11;6;11;2;940989;1
2021;12;7;1201;1201004;-;02;5;6;11;2;2428443;1
2021;12;7;1201;1201004;-;02;5;6;11;4;7280;1
2021;12;7;1201;1201004;-;02;5;6;11;5;80992;1
2021;12;11;1202;1202004;-;02;3;5;11;2;1922699;1
2021;12;11;1202;1202004;-;02;3;5;11;4;7000;1
