fecha,lluvia,lluvia_n,lluvia3_anom,lluvia6_anom,gw,gw_z,thi_dias,t
2006-04-01,51.63610634449068,109.32177097655091,-24.52378790097668,-18.623819823608223,0.6562716919920832,-0.4186035345261014,0.14576869397818645,17.43779616696565
2006-05-01,20.366078938960108,97.0420434080879,-38.19902448522744,-21.432148567544107,0.6573883451121219,-0.8373313864226785,0,12.35195107743375
2006-06-01,222.72736246338687,88.73324635873176,-0.12453970080458232,7.910331664721482,0.716155219293615,-0.30348112485993295,0,11.13144655691128
2006-07-01,73.37621943083096,85.46243252895226,16.676123864542227,-5.780505725631013,0.757025223282901,-0.04608927926589587,0,12.663031067632001
2006-08-01,71.00987174311334,79.70051013006047,44.59195116618078,-1.5733426877041712,0.7660429598956774,-0.10912880760048828,0,10.400019202032718
2006-09-01,58.7035785222908,91.84184539197503,-20.978254437834188,-9.831995938760995,0.7427926656290219,-0.47219914722252176,0,12.519850614615324
2006-10-01,155.97977711487798,117.23842032848478,-1.0691669004436632,7.525535354040835,0.7187634518542578,-0.35833866073350695,0.44174257698621666,17.835958824526994
2006-11-01,100.29838955384703,98.25115911858865,2.489273707032691,21.536286167557584,0.6792494735682236,-0.352329139735445,1.298933710527173,18.860000981188584
2006-12-01,152.21527891863934,110.25963881421481,25.4012051871467,4.947046036415403,0.647156053899005,-0.2379475993397533,17.60943730668147,24.296687630875677
2007-01-01,62.75006194824415,102.84894823025279,1.2538500258250318,0.13604077003444015,0.6180871199567918,-0.6574272078579011,16.787262750952785,24.796171617816338
2007-02-01,126.54752278568866,101.98975304828137,8.382945956506171,5.472881573316624,0.6244891700769828,-0.6705646102102389,15.2576087167956,24.360963277093294
2007-03-01,335.11334888152095,113.662778954528,64.64944942538986,44.80455844022635,0.7324959873427103,1.7030287926844976,5.45122622364304,21.07065794517487
2007-04-01,169.84607897882637,109.32177097655091,94.32519582514318,48.785167529966955,0.8040182439941335,2.241264206278375,1.9450081991915027,17.463296116860853
2007-05-01,128.4187782457969,97.0420434080879,97.91424190641706,53.49595307034547,0.8516054317624688,2.4354422276859924,0.007699507622255485,10.879027672490382
2007-06-01,68.16183322456955,88.73324635873176,24.171582572234996,45.18248733887751,0.8398864228775087,1.6827616132262304,0,8.525339893621362
2007-07-01,27.820680297755917,85.46243252895226,-17.267668424297078,43.55769527110509,0.8383752519859914,1.1583479830418812,0,6.963587233835096
2007-08-01,77.36525250653868,79.70051013006047,-31.724943686827423,40.56350382573266,0.8450501811977327,1.129653453960478,0,8.71061101177276
2007-09-01,126.54409178534868,91.84184539197503,-9.83435509237679,8.34173374804832,0.85902459351151494,1.283629748205781,1.062536814161258e-8,15.43418673456331
2007-10-01,208.7476678338484,117.23842032848478,42.896289031142686,13.756653753862413,0.8683546765087626,1.6973074705038282,0.07184073333577903,17.402301139233565
2007-11-01,51.53059834641024,98.25115911858865,25.86488940016103,-0.18842441751115713,0.7822370332653954,1.3591266041028125,0.11653353029472004,17.246063821091106
2007-12-01,48.458637074716854,110.25963881421481,-5.222519058408581,-7.256420034802346,0.6698173362174629,0.2860734672149665,5.443179455082839,21.36614293334443
2008-01-01,94.87799894288001,102.84894823025279,-37.414120879339066,1.2303325980043134,0.6328839309767392,-0.2651422383493775,12.981034956253879,23.760660745705607
2008-02-01,66.10726033954768,101.98975304828137,-33.5306252976468,-4.203447855986219,0.6222899121978891,-0.7199066020867286,17.810298522874557,23.903696269708206
2008-03-01,62.20217777238855,113.662778954528,-29.92577714505448,-17.435193853428732,0.6595011084977366,-0.1283962110020477,2.00300521191972,20.884829178887948
2008-04-01,31.56726038991957,109.32177097655091,-50.80327981747841,-44.251932873315646,0.6300987999638238,-0.8897917297576213,0.024302411875291825,17.029452132962838
2008-05-01,64.30694703305286,97.0420434080879,-50.60523453817154,-42.13417515092674,0.6480372554299478,-0.9949076332030659,0.6190619018572137,14.013550159580443
2008-06-01,53.80170074943706,88.73324635873176,-49.279092175515,-39.23333901122382,0.6891448076337094,-0.7370761474431362,0,9.736424875990025
2008-07-01,76.06382188418803,85.46243252895226,-28.412439087310272,-40.61690251800075,0.7140492627823979,-0.6823748348517759,0,12.628710829418084
2008-08-01,58.42380869636833,79.70051013006047,-25.840032472155738,-39.64942198270213,0.7189672407797129,-0.8472457142580612,0,10.817760573848577
2008-09-01,46.75117670241841,91.84184539197503,-29.480377133278,-40.062740927600075,0.7066575556665461,-1.018065256195069,0,12.808979442408958
2008-10-01,66.64475155916449,117.23842032848478,-40.50167070439302,-34.64640760330351,0.662869751126158,-1.1264162664060522,0.06335480786200581,16.636990803257607
2008-11-01,34.25485560910935,98.25115911858865,-51.95714725625017,-40.14191267388231,0.6069569945550365,-1.553691506289544,10.308282850471603,23.24395393058433
2008-12-01,44.410836517283386,110.25963881421481,-55.39192865568088,-43.96447773307174,0.6070893054315392,-1.1644538742384067,13.255527047619045,23.434851849964804
2009-01-01,80.31504884925054,102.84894823025279,-48.939854000142155,-44.87949641798874,0.5998500780524055,-1.1409176990011223,14.576203111884594,24.456001283223625
