id,ejercicio,prod,venta,rem,dens,prod_chg,venta_chg,rem_chg,dens_chg,prod_cmp,venta_cmp,rem_cmp,dens_cmp
0906001,2024,760930,720886,4,6739.008697497748,13.224701028043919,12.106806005893924,0,13.224701028043926,ok,ok,ok,ok
0906001,2025,893157,855643,4,7910.04795609451,17.377025481976002,18.693246921149807,0,17.377025481975995,ok,ok,ok,ok
0906002,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0906002,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0906002,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0906002,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0906002,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0906003,2021,150070,150000,1,1830.8224593751374,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0906003,2022,184953,174665,1,2256.3877279190365,23.24448590657693,16.44333333333333,0,23.244485906576934,ok,ok,ok,ok
0906003,2023,154665,154465,1,1886.880493631343,-16.376052294366676,-11.564995849197034,0,-16.37605229436668,ok,ok,ok,ok
0906003,2024,399044,398144,2,4868.252931824431,158.00536643713832,157.75677337908263,100,158.00536643713835,ok,ok,ok,ok
0906003,2025,337297,337147,2,4114.9525093613365,-15.473732220005814,-15.320336360713712,0,-15.473732220005802,ok,ok,ok,ok
0906004,2021,105596,101696,1,789.4434333766796,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0906004,2022,115850,111300,1,866.1030887220003,9.710595098299178,9.443832599118943,0,9.710595098299182,ok,ok,ok,ok
0906004,2023,9550,5000,1,71.39649976085543,-91.75658178679326,-95.50763701707098,0,-91.75658178679325,ok,ok,ok,ok
0906004,2024,0,0,0,0,-100,-100,-100,-100,ok,ok,ok,ok
0906004,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0907001,2021,3528641,3343741,6,34041.42612151396,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0907001,2022,3650515,3465615,5,35217.16623424671,3.453850930145628,3.6448397169517617,-16.666666666666668,3.4538509301456277,ok,ok,ok,ok
0907001,2023,3784645,3580745,3,36511.14215463041,3.6742760952906646,3.3220654919833854,-40,3.6742760952906637,ok,ok,ok,ok
0907001,2024,3395920,3209920,3,32761.04307425201,-10.271108650877427,-10.356085116365449,0,-10.27110865087743,ok,ok,ok,ok
0907001,2025,3654714,3449714,1,35257.674732641484,7.620733115032157,7.470404246834812,-66.66666666666667,7.62073311503216,ok,ok,ok,ok
0907002,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0907002,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0907002,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0907002,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0907002,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0907003,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0907003,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0907003,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0907003,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0907003,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0907004,2021,367536,335036,1,3562.9410447329806,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0907004,2022,504574,474074,1,4891.404963609276,37.28559923381655,41.49942095774782,0,37.28559923381654,ok,ok,ok,ok
0907004,2023,488457,451237,1,4735.164701926172,-3.1941796446110975,-4.817180440184444,0,-3.1941796446110926,ok,ok,ok,ok
0907004,2024,475910,438690,1,4613.532477359695,-2.568701032025337,-2.780578720273382,0,-2.568701032025334,ok,ok,ok,ok
0907004,2025,413630,376910,1,4009.7821827872717,-13.086507953184425,-14.082837539036678,0,-13.08650795318443,ok,ok,ok,ok
0907005,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
0907005,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0907005,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0907005,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
0907005,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001001,2021,274571,259371,1,1693.2282500701292,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1001001,2022,292752,277552,1,1805.3470929724206,6.6216024270589395,7.009650269305358,0,6.621602427058944,ok,ok,ok,ok
1001001,2023,274100,260500,0,1690.3236807391254,-6.3712630485872,-6.143713610422552,-100,-6.371263048587207,ok,ok,ok,ok
1001001,2024,73600,60000,0,453.87750055600014,-73.14848595403137,-76.96737044145873,,-73.14848595403137,ok,ok,sin_produccion,ok
1001001,2025,0,0,0,0,-100,-100,,-100,ok,ok,sin_produccion,ok
1001002,2021,345506,295506,1,1941.330425833199,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1001002,2022,412865,321447,1,2319.8074310189218,19.495754053475192,8.778501959351079,0,19.49575405347518,ok,ok,ok,ok
1001002,2023,343211,293211,1,1928.4352711114655,-16.870890000363314,-8.784029715629638,0,-16.87089000036331,ok,ok,ok,ok
1001002,2024,0,0,0,0,-100,-100,-100,-100,ok,ok,ok,ok
1001002,2025,403539,388539,1,2267.406466777142,,,,,sin_base,sin_base,sin_base,sin_base
1001003,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1001003,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001003,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001003,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001003,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001004,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1001004,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001004,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001004,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001004,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001005,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1001005,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001005,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001005,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001005,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001006,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1001006,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001006,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001006,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001006,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001007,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1001007,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001007,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001007,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001007,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001008,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1001008,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001008,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001008,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1001008,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1002001,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1002001,2022,30600,0,0,328.6560905781877,,,,,sin_base,sin_produccion,sin_produccion,sin_base
1002001,2023,514274,483674,1,5523.505958366239,1580.6339869281046,,,1580.6339869281046,ok,sin_base,sin_base,ok
1002001,2024,517274,483674,1,5555.727143717041,0.5833466206730265,0,0,0.5833466206730215,ok,ok,ok,ok
1002001,2025,516608,486008,1,5548.574040569163,-0.1287518800480983,0.4825564326385127,0,-0.12875188004809515,ok,ok,ok,ok
1002002,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1002002,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1002002,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1002002,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1002002,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1002003,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1002003,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1002003,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1002003,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1002003,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1002004,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1002004,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1002004,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1002004,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1002004,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1002005,2021,2052134,1834626,4,10419.152272765275,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1002005,2022,1560580,1464820,3,7923.420524113939,-23.953309091901406,-20.157023829379938,-25,-23.953309091901403,ok,ok,ok,ok
1002005,2023,1323623,1239666,3,6720.335801041449,-15.183905983672737,-15.370762277959066,0,-15.183905983672739,ok,ok,ok,ok
1002005,2024,1476912,1389862,3,7498.6190090288,11.581016649000508,12.1158441063964,0,11.581016649000503,ok,ok,ok,ok
1002005,2025,1379904,1291974,2,7006.087271980238,-6.568299262244467,-7.043001391505056,-33.333333333333336,-6.568299262244463,ok,ok,ok,ok
1002006,2021,1576415,1499015,1,9273.877846231368,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1002006,2022,2073158,1986158,1,12196.162842866459,31.510928277135147,32.497540051300355,0,31.51092827713514,ok,ok,ok,ok
1002006,2023,2013342,1905342,1,11844.27182606557,-2.885260071832441,-4.068961281025981,0,-2.885260071832436,ok,ok,ok,ok
1002006,2024,1970291,1773926,1,11591.007479330663,-2.138285497446534,-6.897239445726804,0,-2.138285497446537,ok,ok,ok,ok
1002006,2025,2216926,1995926,1,13041.934337172837,12.517694086812558,12.514614476590342,0,12.517694086812545,ok,ok,ok,ok
1002007,2021,842167,803762,3,5337.2096537381585,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1002007,2022,965054,925694,4,6116.002556712178,14.591761491485656,15.170162311729094,33.333333333333336,14.591761491485661,ok,ok,ok,ok
1002007,2023,1053257,1020737,4,6674.986586113315,9.139695809768158,10.2672157321966,0,9.13969580976816,ok,ok,ok,ok
1002007,2024,3303210,3275950,3,20934.000382732193,213.6186135007885,220.939673980663,-25,213.61861350078848,ok,ok,ok,ok
1002007,2025,426854,419354,1,2705.1752081674395,-87.07760027367318,-87.19901097391596,-66.66666666666667,-87.07760027367318,ok,ok,ok,ok
1002008,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1002008,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1002008,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1002008,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1002008,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1003001,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1003001,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1003001,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1003001,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1003001,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1003002,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1003002,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1003002,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1003002,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1003002,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1003003,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1003003,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1003003,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1003003,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1003003,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1003004,2021,40045,36535,1,389.57201129388983,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1003004,2022,42460,38950,1,413.06599074887157,6.030715445124235,6.6100999042014505,0,6.030715445124234,ok,ok,ok,ok
1003004,2023,42460,38950,1,413.06599074887157,0,0,0,0,ok,ok,ok,ok
1003004,2024,29200,0,0,284.06799175381656,-31.229392369288743,-100,-100,-31.22939236928874,ok,ok,ok,ok
1003004,2025,0,0,0,0,-100,,,-100,ok,sin_produccion,sin_produccion,ok
1003005,2021,255500,240000,1,3143.152763310523,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1003005,2022,0,0,0,0,-100,-100,-100,-100,ok,ok,ok,ok
1003005,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1003005,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1003005,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1003006,2021,4436839,156124,1,81716.2196739821,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1003006,2022,4128194,177333,1,76031.69909045941,-6.956416493814628,13.584714713945326,0,-6.956416493814624,ok,ok,ok,ok
1003006,2023,3596407,164002,1,66237.42363629758,-12.881831619347347,-7.517495333637846,0,-12.881831619347352,ok,ok,ok,ok
1003006,2024,4732891,143615,1,87168.80658707986,31.60053909360092,-12.43094596407361,0,31.600539093600936,ok,ok,ok,ok
1003006,2025,5097971,95392,1,93892.7281624576,7.71367859517576,-33.5779688751175,0,7.713678595175763,ok,ok,ok,ok
1003007,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1003007,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1003007,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1003007,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1003007,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1004001,2021,2860596,2464716,9,11602.505463965734,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1004001,2022,3519190,3251790,8,14273.746171683653,23.022964445171567,31.933658888082846,-11.11111111111111,23.02296444517157,ok,ok,ok,ok
1004001,2023,3999592,3761252,8,16222.244606939825,13.650925354982254,15.667124875837615,0,13.650925354982245,ok,ok,ok,ok
1004001,2024,4105784,3820699,8,16652.956689397273,2.655070817223357,1.5805109575215912,0,2.6550708172233533,ok,ok,ok,ok
1004001,2025,4307535,4068242,9,17471.253673613344,4.913824010225574,6.47899769126016,12.5,4.913824010225586,ok,ok,ok,ok
1004002,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1004002,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1004002,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1004002,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1004002,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1004003,2021,19440,0,0,54.20222314105763,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1004003,2022,0,0,0,0,-100,,,-100,ok,sin_produccion,sin_produccion,ok
1004003,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1004003,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1004003,2025,32000,0,0,89.22176648733766,,,,,sin_base,sin_produccion,sin_produccion,sin_base
1004004,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1004004,2022,13500,0,0,51.709367661257446,,,,,sin_base,sin_produccion,sin_produccion,sin_base
1004004,2023,0,0,0,0,-100,,,-100,ok,sin_produccion,sin_produccion,ok
1004004,2024,25500,0,0,97.67325002681962,,,,,sin_base,sin_produccion,sin_produccion,sin_base
1004004,2025,0,0,0,0,-100,,,-100.00000000000001,ok,sin_produccion,sin_produccion,ok
1004005,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1004005,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1004005,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1004005,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1004005,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1101001,2021,1632533,1518818,4,3584.6396994291317,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1101001,2022,2011939,1827934,4,4417.721670698079,23.240326535512605,20.352405620686614,0,23.24032653551259,ok,ok,ok,ok
1101001,2023,2120880,1899373,4,4656.929229439929,5.414726788436429,3.9081826805563002,0,5.414726788436431,ok,ok,ok,ok
1101001,2024,1516400,1430400,1,3329.6402830535953,-28.50137678699408,-24.690937483053617,-75,-28.501376786994072,ok,ok,ok,ok
1101001,2025,1711800,1630100,2,3758.690475159024,12.885782115536797,13.961129753914989,100,12.885782115536792,ok,ok,ok,ok
1101002,2021,3771829,3674509,9,6638.693430554789,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1101002,2022,3985668,3853573,9,7015.065626774821,5.669371543619819,4.8731408740596365,0,5.669371543619819,ok,ok,ok,ok
1101002,2023,3926627,3828899,8,6911.149171698679,-1.4813326147586803,-0.6402888955263076,-11.11111111111111,-1.4813326147586905,ok,ok,ok,ok
1101002,2024,4074264,3700279,7,7171.001031898815,3.7598936695540472,-3.359190200629476,-12.5,3.7598936695540512,ok,ok,ok,ok
1101002,2025,4016338,3941457,8,7069.047057935967,-1.4217537204265605,6.51783284449632,14.285714285714286,-1.4217537204265551,ok,ok,ok,ok
1101003,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1101003,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1101003,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1101003,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1101003,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1101004,2021,2944623,2327623,4,17468.948637225658,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1101004,2022,2732011,2201706,4,16207.629919122246,-7.220347052916451,-5.409681894361759,0,-7.220347052916454,ok,ok,ok,ok
1101004,2023,2500307,1759787,4,14833.048088089978,-8.481078590093524,-20.07166261072096,0,-8.481078590093519,ok,ok,ok,ok
1101004,2024,1092520,755205,4,6481.364767286602,-56.304565799319846,-57.08543136186368,0,-56.30456579931984,ok,ok,ok,ok
1101004,2025,3105965,3000000,1,18426.1085558391,184.2936513748032,297.24313265934416,-75,184.29365137480323,ok,ok,ok,ok
1101005,2021,6430553,6057883,4,26774.752094726813,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1101005,2022,6759147,6405203,4,28142.91170554328,5.109887127903308,5.7333560255290505,0,5.109887127903308,ok,ok,ok,ok
1101005,2023,6302406,5846343,4,26241.189249247902,-6.757376337576324,-8.725094271016859,0,-6.75737633757632,ok,ok,ok,ok
1101005,2024,5293764,4685485,4,22041.528737573488,-16.004078442423417,-19.856139128340573,0,-16.004078442423413,ok,ok,ok,ok
1101005,2025,5386564,4814311,3,22427.918056562172,1.753005989689,2.749469905463362,-25,1.7530059896889931,ok,ok,ok,ok
1101006,2021,2236993,2012933,6,5787.040890145924,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1101006,2022,2318622,2147312,7,5998.212923684573,3.649050309947327,6.675781061764102,16.666666666666668,3.649050309947337,ok,ok,ok,ok
1101006,2023,2213606,2054356,7,5726.53934843442,-4.529241937668149,-4.3289470742956775,0,-4.529241937668152,ok,ok,ok,ok
1101006,2024,1988244,1792644,7,5143.5338991169365,-10.180763875775545,-12.739369417958718,0,-10.180763875775547,ok,ok,ok,ok
1101006,2025,1863379,1772989,7,4820.511493258684,-6.280164808745808,-1.0964251686335937,0,-6.2801648087458,ok,ok,ok,ok
1102001,2021,54000,0,0,168.4324126159503,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1102001,2022,63000,30000,1,196.50448138527537,16.666666666666668,,,16.666666666666668,ok,sin_base,sin_base,ok
1102001,2023,0,0,0,0,-100,-100,-100,-100,ok,ok,ok,ok
1102001,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1102001,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1102002,2021,1212636,1161136,2,2987.228161320843,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1102002,2022,1366425,1312865,3,3366.074601391376,12.682206366955954,13.067289275330365,50,12.682206366955944,ok,ok,ok,ok
1102002,2023,1394767,1344962,4,3435.8927665688534,2.0741716523043707,2.4448058254275953,33.333333333333336,2.0741716523043796,ok,ok,ok,ok
1102002,2024,1045622,1018802,2,2575.803031162379,-25.032496467151862,-24.250499270611364,-50,-25.03249646715186,ok,ok,ok,ok
1102002,2025,908771,882271,2,2238.681948574596,-13.087999296112745,-13.401131917683712,0,-13.087999296112745,ok,ok,ok,ok
1102003,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1102003,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1102003,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1102003,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1102003,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1102004,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1102004,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1102004,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1102004,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1102004,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1102005,2021,642139,622039,2,1922.4271174510143,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1102005,2022,574434,565714,2,1719.7327973941092,-10.543667336822713,-9.054898487072354,0,-10.543667336822717,ok,ok,ok,ok
1102005,2023,702093,689463,2,2101.9165977654916,22.223440813043798,21.874834280219332,0,22.223440813043805,ok,ok,ok,ok
1102005,2024,750792,745042,2,2247.711010178921,6.936260580863219,8.061201253729351,0,6.936260580863224,ok,ok,ok,ok
1102005,2025,725600,719000,2,2172.2915387828116,-3.3553900414495628,-3.495373415190016,0,-3.3553900414495774,ok,ok,ok,ok
1102006,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1102006,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1102006,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1102006,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1102006,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1102007,2021,1235712,1226412,2,1425.700181137922,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1102007,2022,1473218,1434478,2,1699.7222406642059,19.220174280091154,16.965424343532188,0,19.220174280091147,ok,ok,ok,ok
1102007,2023,1153657,1078491,2,1331.0293934760136,-21.691358644816994,-24.816483766220188,0,-21.69135864481699,ok,ok,ok,ok
1102007,2024,770585,751485,0,889.0608605258876,-33.2050167424113,-30.32069808649307,-100,-33.20501674241131,ok,ok,ok,ok
1102007,2025,0,0,0,0,-100,-100,,-100.00000000000001,ok,ok,sin_produccion,ok
1102008,2021,52710,0,0,58.297715597389484,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1102008,2022,9385,0,0,10.379891118981224,-82.19502940618479,,,-82.19502940618479,ok,sin_produccion,sin_produccion,ok
1102008,2023,6345,0,0,7.017624842827477,-32.392115077250935,,,-32.39211507725093,ok,sin_produccion,sin_produccion,ok
1102008,2024,0,0,0,0,-100,,,-100,ok,sin_produccion,sin_produccion,ok
1102008,2025,15100,0,0,16.700730516421576,,,,,sin_base,sin_produccion,sin_produccion,sin_base
1103001,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1103001,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1103001,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1103001,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1103001,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1103002,2021,0,0,0,0,,,,,sin_anterior,sin_anterior,sin_anterior,sin_anterior
1103002,2022,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1103002,2023,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1103002,2024,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
1103002,2025,0,0,0,0,,,,,sin_produccion,sin_produccion,sin_produccion,sin_produccion
